0.1310576	0.122005045	0.2434451	-0.21152829	-0.007806522	0.19124575	-0.2151474	-0.14844476	-0.17433982	0.15717454	0.14504269	0.29895318	-0.11280016	0.2799111	-0.27106607	0.0311402	-0.043476477	-0.13390914	-0.16345368	-0.09250009	-0.102943376	0.14180838	0.0162276	0.32512528	0.12656184	0.16417567	-0.0016598352	-0.2078086	-0.27391607	-0.15073481	0.061622523	0.049688414	-0.13824831	-0.30618942	0.02407465	0.24919291	-0.36021334	0.03026166	-0.09900468	0.19179586	-0.07476402	0.30292302	0.06578443	-0.008653838	-0.0343232	0.087546214	0.23584267	0.2309209	0.11380898	-0.27875674
-0.12384944	-0.016744368	-0.1352618	0.15575674	-0.09023181	-0.22466588	-0.068542	-0.03343965	-0.058363877	-0.12077461	-0.051534288	-0.1520727	-0.046098076	0.18113954	0.16077012	-0.018049657	-0.21115395	0.030260295	-0.2279675	-0.080149874	-0.029957892	-0.14316106	-0.015793476	0.04277341	0.09183731	-0.029995678	0.047109194	0.21487707	-0.15179794	-0.17255603	-0.18763416	-0.066221304	0.13801782	-0.27318716	0.037392605	-0.044807322	-0.047877908	0.19433653	0.040260382	0.17633274	0.091239266	0.05298803	-0.014508875	0.08165607	0.039269548	-0.051997513	0.30261025	-0.24024092	0.11455772	0.09106651
-0.21343786	0.12124544	-0.0662928	0.027080944	-0.031723768	0.1062112	-0.1889029	-0.12169663	-0.094728746	0.20739965	0.15277162	0.39558947	-0.2353574	0.28051054	0.25457215	0.19851111	-0.20666908	-0.41690046	0.03273114	-0.1742942	-0.14365835	0.32646713	-0.25989974	0.0075028627	-0.024010712	0.16677773	-0.20738366	-0.08969316	-0.4128122	-0.035055175	0.21306024	0.043562982	-0.062449608	0.20021822	-0.11110844	-0.061006896	-0.15113568	-0.08389579	-0.16407087	0.14328684	0.33933094	0.08741325	0.16594113	0.07703459	-0.3016204	-0.020932652	-0.009281363	-0.032979783	0.23515056	0.10905993
0.083552726	-0.043431282	-0.16991116	0.14544798	0.078223065	-0.4039304	0.2507791	0.03155006	-0.19118771	0.073904164	-0.19956489	-0.19683649	0.033086993	-0.06386413	0.03104921	0.08395854	0.025867995	-0.12702662	0.024095735	-0.117212266	-0.07416175	0.095062375	0.054712616	0.0108071985	0.14476483	0.1634891	-0.042771824	0.052532367	0.2516331	-0.2627695	0.070109576	-0.018288208	0.06813836	0.11440214	0.04690251	-0.04697878	0.113192104	0.08013941	-0.04982323	0.31735653	0.18743438	0.032686632	-0.028023416	0.16277197	0.2650382	0.32209295	-0.022050807	-0.10068277	-0.14468746	-0.044002097
0.01352345	0.03284526	-0.14730002	-0.4340527	-0.18396278	0.14364006	0.101414606	0.24646454	-0.05990004	-0.33073106	0.33036166	0.017256647	-0.023070458	-0.07945888	-0.12205183	0.17044494	-0.114953734	0.21285	-0.018185621	0.18903495	-0.29191452	0.033608504	0.1278767	0.0979003	0.13348503	0.30086735	0.061453816	-0.10500891	0.19074906	-0.17924005	0.024413051	0.07851467	0.052712318	0.11733975	-0.19146705	-0.023807576	0.06265668	0.23764084	0.29082176	0.30798402	0.019086594	0.15428963	0.26649192	-0.0046469606	0.14804989	0.08694245	0.118344694	0.050132144	0.25089517	0.085511126
0.104303375	0.19741128	0.0079265805	-0.40478596	-0.22060895	0.13359986	-0.21756297	-0.26220235	-0.21670857	-0.26927423	0.18883866	0.24339145	0.23247229	0.2970419	-0.115302704	0.2006038	-0.030803882	0.118446715	0.35293978	0.3549709	-0.091047354	0.27227646	-0.06126706	-0.004523654	0.17745654	0.30085015	0.27201235	0.13549143	-0.29336303	-0.20998532	0.08224029	-0.18177624	0.25995395	0.1466115	-0.16650075	0.15553486	0.09390358	-0.14306322	-0.08120938	0.3211213	0.022100395	0.19399925	0.25318798	0.18312672	-0.2561604	-0.02933979	0.1378961	0.4722204	0.22759147	-0.095533885
0.21161236	-0.070883065	-0.0319107	0.12051548	0.15527742	0.13720962	-0.07494241	0.026589258	0.14505948	-0.042898368	-0.05581089	0.1743343	0.056391913	0.41681552	-0.3860621	-0.17123486	-0.08910389	-0.47707385	-0.14870808	-0.25812322	0.098480314	0.4716996	-0.07088117	0.10426826	0.33299074	0.0008813246	-0.11119053	-0.2987967	-0.06795838	-0.124987245	-0.30632743	0.15378264	0.28210503	0.11723317	0.30512854	0.26001805	-0.040932335	-0.070300095	0.04831993	0.02189172	-0.17394106	0.0342795	0.085445195	-0.49570858	0.5251673	-0.08643333	0.23198941	0.020704128	0.06674251	-0.045513373
-0.11590374	0.01576503	0.22390349	-0.057394873	0.0263283	0.094821446	-0.10393052	0.117527425	0.26836112	0.41087097	0.02583378	0.18616019	-0.15609485	-0.026441325	0.24386622	0.034317892	-0.10323648	-0.04378067	0.009173276	-0.2315461	0.002083911	0.108261116	-0.29820332	-0.01574764	-0.11984655	0.27090612	-0.03212886	-0.001049728	-0.18215407	0.11804122	-0.020413268	0.12890258	-0.23735729	-0.069934614	0.04115552	-0.24680115	-0.19507912	0.20242976	-0.14325005	0.1467687	-0.19928241	0.29593536	-0.024313346	-0.07613699	-0.13840784	0.20166212	-0.3706981	-0.035316493	0.229198	-0.29025993
-0.08153982	-0.017022636	-0.26110652	0.08269287	-0.1358891	0.10087906	-0.13655747	-0.11562494	-0.322138	-0.026046993	-0.014785946	-0.14623114	-0.1335707	-0.119655855	-0.013941987	0.06829137	0.1484761	-0.056955602	-0.06653955	0.041817755	0.27213335	-0.029589709	0.43161038	-0.04973032	0.2351512	-0.19161808	0.0076202964	0.033951007	0.13452768	0.08131038	0.21917409	-0.21143419	0.23759481	-0.11075237	-0.06278877	-0.030653952	-0.2581667	-0.22659403	-0.22300361	-0.20725293	0.15097828	-0.15907782	-0.18286557	0.19126011	0.017258223	0.21134889	0.13085882	-0.2546761	-0.31318358	0.031912904
-0.038716156	0.012390048	-0.16492687	0.002894312	0.29376754	0.32136238	-0.020612178	-0.05444601	-0.22280857	0.049940944	0.09077838	-0.14119679	-0.18778332	-0.13048905	-0.017335588	0.2535265	0.17235653	0.032542113	-0.18862072	-0.08803838	0.21037617	-0.1261217	0.38397083	0.020669376	0.14327864	0.066384	-0.21045588	5.3237945e-05	0.1778769	-0.26478094	0.032139257	-0.23886997	0.072407626	-0.099100165	0.06351658	-0.064673916	-0.0192919	-0.09587605	0.17176037	-0.33807144	0.1694618	-0.18222883	-0.3245421	0.30119428	0.24516433	0.20437565	0.31754974	0.23156458	-0.3406839	0.41976807
0.101804376	-0.31663057	0.022720976	-0.20808685	0.25819018	-0.009181936	0.181305	-0.32381186	-0.17435588	-0.010721389	0.07375517	-0.06360141	-0.26225495	0.1010372	0.064506	-0.36255893	0.16068164	-0.016066758	0.066814184	-0.1504582	0.101182766	0.3122612	0.2500061	-0.3190763	-0.3794876	-0.0006566997	0.09033068	-0.033614054	-0.13977945	0.06887795	0.11061005	-0.371957	0.59472036	0.19582498	-0.1266347	0.34840924	-0.018612484	-0.02844878	-0.13031162	-0.066029936	-0.07499939	-0.6137079	-0.050092127	0.19752361	-0.1469203	0.046065778	0.20620325	-0.041782867	-0.16537625	-0.0077246786
