0.04342133	-0.044686787	-0.047341846	0.2384958	-0.23871095	0.08203097	0.07597586	-0.162015	-0.046327222	-0.09619427	-0.16805767	0.17369883	0.06037455	-0.21808818	0.094530076	0.015229837	0.03353823	-0.14697395	-0.28342724	0.020597871	-0.1200252	0.24178526	-0.18024123	-0.12428062	-0.047426153	-0.06789212	-0.12523149	0.044205047	-0.14575341	-0.15913828	-0.03597012	-0.024941519	-0.054865595	-0.06260158	0.12978324	0.056144655	0.12981427	0.0007831683	0.15556698	-0.066902176	-0.12498525	-0.12861897	-0.028583333	0.049098164	-0.20901848	-0.030061191	0.17933738	0.2266315	0.018538216	0.23263769
0.12930684	0.1176537	-0.13205664	0.087409	-0.19183153	0.007885242	-0.03975237	-0.02809675	0.03505603	0.08337757	-0.038302775	0.029944262	-0.10431846	-0.25828138	0.0013818787	0.098909765	-0.2510049	-0.0034186074	0.087922946	0.091829754	0.0777675	-0.022777855	0.057744253	-0.066947326	0.052067	-0.11346633	-0.008828149	0.049095795	-0.042295337	0.069658875	0.02110557	0.020782396	-0.101226784	0.08038347	0.09623833	0.03217164	-0.008549227	-0.10706543	-0.07646027	-0.01972498	0.045275055	0.2306967	0.018138334	0.06927412	-0.0392156	-0.07475283	0.10851129	-0.06459062	-0.030003425	0.014566297
-0.0052735177	-0.06587605	-0.379252	-0.32322904	0.58401805	-0.048796594	0.23475008	0.22915933	0.282836	-0.19371969	-0.02206839	0.13420846	0.19559218	0.03976526	0.05008165	-0.109125234	0.19772874	0.5940363	0.25423795	0.33790568	0.029847335	-0.057237484	-0.031126304	0.4655708	-0.15782262	0.1364077	0.19196492	-0.037636526	-0.11559187	-0.17544919	0.13397472	0.008273167	0.13568826	0.08530188	0.3535946	-0.20879942	0.01545014	0.07183711	-0.13466333	0.09245842	-0.15577185	-0.22812559	0.21298422	-0.067264184	-0.23702736	-0.18193068	-0.3287934	0.1488412	-0.12245962	-0.53139174
0.007917988	0.1455704	0.17437351	-0.25962153	0.0686402	-0.16044873	-0.05939091	0.28721336	-0.25624922	0.20052317	-0.14230144	-0.2705567	0.17710716	0.09426685	0.16067116	-0.118635535	0.33345452	0.0024878492	0.038118694	0.36357015	0.28425357	-0.15922514	0.071978234	-0.18983127	-0.18750271	0.13242832	0.22540028	0.24701722	0.022547064	-0.1589381	-0.061260294	0.14949252	0.2502454	0.22702587	0.15004146	-0.27481154	0.09399807	0.27605027	0.33141017	0.3625805	0.066270135	-0.2672389	0.12429285	-0.07639894	-0.20508796	0.19834991	-0.1649453	0.33619237	0.058911484	-0.13292308
0.33193812	-0.09187006	0.17738742	-0.40436828	-0.057660993	-0.30414966	0.25283548	0.48326433	-0.024839872	-0.30459338	-0.011337449	0.07442738	0.038320675	0.33494738	0.21316351	0.10739438	-0.08515382	0.07115136	0.38708922	0.316839	0.08502597	-0.08109467	0.19855711	0.05351295	-0.33385667	0.1320138	0.18194371	-0.025091467	-0.30831608	-0.16793951	-0.13223477	0.3959523	0.13980548	0.25616568	0.15704091	0.074099205	0.22865216	0.21775074	0.023488851	0.14637022	-0.08641261	-0.18119806	0.29415134	-0.088213384	-0.13479538	0.033906106	-0.21241604	0.22130182	-0.0738382	-0.36960903
-0.291006	0.13845149	0.14120686	0.07818983	0.136884	-0.19632567	0.019780483	-0.023963949	-0.053998645	0.10558088	0.08453086	-0.08434628	-0.13671127	0.09556836	0.056070674	0.07576147	0.17610829	0.13624269	-0.027691929	0.09226455	0.034268033	0.11203298	-0.060795132	-0.23318264	0.011727417	-0.11684223	0.14077373	0.09760402	-0.21104988	0.12130531	-0.14583641	0.071759716	0.06189488	-0.13535316	0.021284452	-0.26834777	0.34124202	0.049439427	0.38065708	0.27346456	0.069417216	0.07417617	0.040960576	0.00037281902	-0.11354128	0.29508832	-0.09006037	-0.064355195	-0.01220394	0.0063751154
0.20354086	-0.09684976	0.138948	-0.20807883	0.17657395	-0.17891437	0.057288866	0.14364526	-0.15453501	-0.036880393	-0.043951485	-0.22181292	-0.23369983	0.18181005	0.04055808	-0.3890619	0.04156155	0.115683116	0.090125166	0.16506484	0.24727374	-0.18870965	0.19481094	-0.14511779	0.1717931	0.22796346	0.07598401	0.09947827	-0.12555665	0.0017255708	0.013635999	-0.04398875	0.082121536	0.34119758	0.085347444	0.043168336	-0.17644498	-0.1648222	0.11035271	0.14113441	0.047363173	-0.018186813	0.08473834	-0.09410527	0.19913222	0.03508447	-0.014741784	-0.059371926	-0.092710786	-0.06898452
0.2626451	0.120467246	-0.0060636243	-0.09383897	-0.18922827	0.048944537	0.2350917	0.1092531	-0.1035595	-0.17409866	-0.09249784	0.11681521	0.09055747	0.029235203	-0.07676998	-0.15014711	0.014653036	0.2294773	0.0147521	0.22658731	0.10245948	0.13946997	0.08857225	-0.068893746	-0.06709309	0.0067089014	0.1421732	0.20500877	-0.0001668356	-0.06798469	0.068156354	0.038909815	0.22229692	-0.08741098	0.10712052	0.17596939	-0.010087093	0.16164461	0.22945951	-0.120116174	-0.2753411	-0.2936456	0.08218205	-0.14563872	-0.10492876	-0.07095668	-0.022317829	0.21641314	-0.086017914	-0.042875066
0.11185892	0.17234449	-0.13333502	-0.12676732	0.13096341	0.1070734	0.21312888	-0.0061807935	0.18360166	-0.04473051	-0.10438844	0.35113043	-0.23415539	0.32531676	0.1160709	-0.16934378	0.19388506	0.29920486	-0.06123737	0.059619304	-0.15475279	-0.124297746	0.0770097	0.23506902	-0.10411644	-0.05579613	0.06373942	-0.032399703	-0.050423384	0.053836457	0.14294104	-0.09152883	0.18832944	0.08485884	0.09064675	-0.024649534	0.027371684	0.28435794	-0.15400414	-0.08601079	-0.15920153	-0.055276077	-0.2624578	0.23832734	0.009982666	-0.13694069	-0.25655168	0.1345319	-0.15205313	-0.14526619
0.25702408	0.00034995578	0.133359	-0.25743765	0.04440336	-0.3178613	0.098204754	0.54712313	0.014678354	-0.085528105	-0.024947217	-0.1671013	0.033304453	0.26661655	0.22251126	-0.25020942	0.17022966	0.11005829	0.2994486	0.38008925	0.16808107	-0.21307859	0.0843178	-0.13728957	-0.3195892	0.2150487	0.09324086	0.08487432	-0.09706867	-0.028015237	0.11290738	0.12229356	0.23333897	0.14152837	-0.015624383	-0.061692428	0.06409954	0.095615946	0.012457959	0.12665978	0.13547501	0.1357426	0.11170208	0.19590567	0.081896625	-0.083799094	-0.3629096	0.09713932	-0.07314741	-0.03663041
