-0.50399363	0.056300636	0.5436854
-0.13077039	0.3873627	0.4361022
0.042570997	0.13945532	-0.18423936
-0.29401794	-0.106945	-0.19389595
0.2646628	-0.47876167	-0.42337042
0.52680844	-0.46457303	-0.14770134
-0.05268795	-0.044544853	-0.15516235
